"Date","Plot","Trap_Coords_x.y","Leaves","Reproductive","Branches","Dust","Total"
2010-02-25,7,112.17,35.5,8,5.1,3.8,52.4
2010-02-25,7,116.16,89.1,2.1,17.1,5.5,113.8
2010-02-25,7,121.145,19,3.3,0,2.1,24.4
2010-02-25,7,127.158,23.8,6.4,14.7,3.8,48.7
2010-02-25,7,131.146,81.9,1.6,30.5,6.4,120.4
2010-02-25,8,190.189,16.2,37,0,5,58.2
2010-02-25,8,201.166,35.9,0.5,1.6,1.9,39.9
2010-02-25,8,207.165,18.5,1,0,1.2,20.7
2010-02-25,8,207.185,60.6,0.7,5.1,2.8,69.2
2010-02-25,8,212.192,69.6,4,42.6,11.8,128
2010-02-25,9,269.173,39.9,0.3,6,8.5,54.7
2010-02-25,9,277.181,38.5,29,11,3.6,82.1
2010-02-25,9,282.176,57.8,37.8,4.9,2.9,103.4
2010-02-25,9,284.166,56.4,6.3,0,1.8,64.5
2010-02-25,9,284.186,52.5,16.1,13.4,4.7,86.7
2010-02-25,10,36.201,38.6,3.9,11,6.6,60.1
2010-02-25,10,50.214,19.1,4.9,1.4,1.9,27.3
2010-02-25,10,60.22,37.2,3.3,4.1,3.1,47.7
2010-02-25,10,61.224,26.9,0,0,1.6,28.5
2010-02-25,10,63.202,38.1,1.3,7.3,4.1,50.8
2010-02-25,11,108.225,36.3,3.6,0.9,2.8,43.6
2010-02-25,11,116.226,61.4,15.7,0,3.6,80.7
2010-02-25,11,123.251,45,0,1.6,1.8,48.4
2010-02-25,11,126.226,35,1.1,0.8,3,39.9
2010-02-25,11,133.236,25.3,0.6,4.4,4.3,34.6
2010-02-25,12,286.247,47.5,1,12.3,3.6,64.4
2010-02-25,12,287.26,32.1,0.4,0,1.2,33.7
2010-02-25,12,291.248,35.3,0,3.1,2.2,40.6
2010-02-25,12,303.263,28,0.6,7.1,4.3,40
2010-02-25,12,313.27,29.4,1,1.1,2.4,33.9
2010-02-25,13,180.284,17.9,55.1,5.4,5.6,84
2010-02-25,13,189.297,62.5,4.2,12.8,3.2,82.7
2010-02-25,13,195.286,53.7,1.1,6.2,11.5,72.5
2010-02-25,13,201.284,40.4,8.2,10.8,1.8,61.2
2010-02-25,13,204.3,41.2,17.5,4.6,11.6,74.9
2010-02-25,14,55.287,17.8,3.5,39.2,1.8,62.3
2010-02-25,14,59.295,27.3,11.6,2.5,2.4,43.8
2010-02-25,14,59.307,41.5,0.8,9.2,2.8,54.3
2010-02-25,14,66.292,46.5,14.5,22.5,8.6,92.1
2010-02-25,14,80.289,30.1,35.2,4.1,2.1,71.5
2010-02-25,15,246.331,36,3.8,0,1.6,41.4
2010-02-25,15,251.33,33,1.3,0,2.4,36.7
2010-02-25,15,256.344,78.9,9.2,6.8,9.4,104.3
2010-02-25,15,260.325,34.9,4.7,2.9,6.1,48.6
2010-02-25,15,273.352,66.8,21.8,1,4.9,94.5
2010-02-25,16,329.352,139.8,1,27,11.4,179.2
2010-02-25,16,333.326,16.3,0.3,1.7,5.3,23.6
2010-02-25,16,350.326,26.2,2.3,17,4.4,49.9
2010-02-25,16,350.336,12.8,0.3,2.2,2.7,18
2010-02-25,16,354.351,39.3,0,5.6,3.4,48.3
2010-02-25,17,155.35,22,4.4,0,2.8,29.2
2010-02-25,17,155.364,59.5,4.1,9.5,5,78.1
2010-02-25,17,164.372,48.8,3.1,22.8,5.5,80.2
2010-02-25,17,169.371,68.4,0.6,15.5,5.3,89.8
2010-02-25,17,174.359,94.8,0.3,11.2,6.8,113.1
2010-02-25,18,75.375,38.1,1,1.2,2.1,42.4
2010-02-25,18,78.394,50.9,0.4,1.4,6.4,59.1
2010-02-25,18,96.379,37.6,3.4,9.2,2.8,53
2010-02-25,18,100.383,33.4,1.7,0.9,1.8,37.8
2010-02-25,18,101.39,35.1,0.5,4.4,1.8,41.8
2010-02-25,19,246.433,64.1,5.8,21.7,7.8,99.4
2010-02-25,19,258.429,90.5,19.3,44.6,18.7,173.1
2010-02-25,19,267.405,14.8,0.7,0.5,1.2,17.2
2010-02-25,19,269.434,55.1,23.5,28.9,14.5,122
2010-02-25,19,274.434,41.2,7.5,4.6,38.5,91.8
2010-02-25,20,326.433,95.3,0,39.9,11.2,146.4
2010-02-25,20,336.411,71.1,11.2,14.4,8.3,105
2010-02-25,20,336.43,58.2,24.4,27.3,4.3,114.2
2010-02-25,20,351.422,97.9,4.3,32.7,8,142.9
2010-02-25,20,351.428,33.3,10.9,0,3.7,47.9
2010-02-25,21,167.438,18.3,16.6,8.2,2.6,45.7
2010-02-25,21,176.426,52.1,14.1,13.5,4.9,84.6
2010-02-25,21,176.451,34.5,1.7,7.1,2.7,46
2010-02-25,21,178.445,40.4,30,20.1,5.1,95.6
2010-02-25,21,185.435,68.3,8.3,8.4,5,90
2010-02-25,22,90.496,67.5,23,29,9.8,129.3
2010-02-25,22,94.481,83.9,13.9,75.3,24.6,197.7
2010-02-25,22,96.478,87.9,16.2,26.8,13.4,144.3
2010-02-25,22,102.49,89.2,8,38,8.5,143.7
2010-02-25,22,102.498,60.6,9.7,24.7,7,102
2010-02-25,23,249.503,103.8,0.8,161.2,16.7,282.5
2010-02-25,23,254.493,79.2,9.5,4.2,5.4,98.3
2010-02-25,23,260.485,24.4,16.3,8.9,4.5,54.1
2010-02-25,23,266.506,35.3,5.7,8,4.3,53.3
2010-02-25,23,273.491,71.4,3.2,13.8,5,93.4
2010-02-25,24,329.501,37.6,18.7,16.5,3.6,76.4
2010-02-25,24,336.491,53.2,18.9,9.9,7.9,89.9
2010-02-25,24,343.486,85,6.5,10,11.1,112.6
2010-02-25,24,351.514,72.4,3.3,17.5,4.6,97.8
2010-02-25,24,352.502,64.4,28.9,42.6,11.3,147.2
2010-02-25,25,445.516,25.1,1,3.5,3.9,33.5
2010-02-25,25,448.331,22.4,2.7,2.9,4.8,32.8
2010-02-25,25,452.517,17.3,10.4,0.2,1.6,29.5
2010-02-25,25,459.533,26,0,4.9,1.8,32.7
2010-02-25,25,472.532,56,2,6,2.6,66.6
2010-02-25,26,155.543,39,0.5,19.8,7,66.3
2010-02-25,26,158.527,44.8,3.1,7.3,4.3,59.5
2010-02-25,26,168.527,87.7,84.8,110.2,17.5,300.2
2010-02-25,26,172.553,48.9,0.4,6.5,4.1,59.9
2010-02-25,26,174.541,80.6,1,7.2,6.4,95.2
2010-02-25,27,49.548,30.1,1.2,21.6,4.6,57.5
2010-02-25,27,53.56,31.6,0.4,15.9,4.4,52.3
2010-02-25,27,59.567,21,4.4,1.6,1.7,28.7
2010-02-25,27,68.549,56.9,1,16.2,5.7,79.8
2010-02-25,27,73.561,57,74.9,56,9.9,197.8
2010-02-25,28,306.571,75.3,87.3,96.8,9.8,269.2
2010-02-25,28,313.568,53.8,37,33.2,4.5,128.5
2010-02-25,28,314.561,79.8,94.1,80.5,12.5,266.9
2010-02-25,28,314.577,30.6,15.6,15.2,1.5,62.9
2010-02-25,28,319.58,22.3,2.8,2.4,1.9,29.4
2010-02-25,29,386.578,32.4,1.8,6,4.3,44.5
2010-02-25,29,387.564,116.2,3.8,19.7,12.9,152.6
2010-02-25,29,390.583,38.7,0.8,16.3,6.4,62.2
2010-02-25,29,396.574,30.6,7.5,9.1,3.4,50.6
2010-02-25,29,399.559,90.4,0.4,9.7,29,129.5
2010-02-25,30,187.633,79.4,4.1,45.9,8.2,137.6
2010-02-25,30,192.623,110.6,8.3,27,10.3,156.2
2010-02-25,30,200.613,69.7,48.1,38.9,2.7,159.4
2010-02-25,30,202.606,87.9,5.3,11,12.7,116.9
2010-02-25,30,210.623,73.5,0.8,6.3,2.8,83.4
2010-02-25,31,116.626,48.2,0.5,16.2,2.3,67.2
2010-02-25,31,122.64,40.7,0.6,16.1,4.3,61.7
2010-02-25,31,129.629,36,1.3,23.7,1.7,62.7
2010-02-25,31,135.632,113.9,4.2,111.8,13.4,243.3
2010-02-25,31,116.633,88.8,41.1,16.4,6,152.3
2010-02-25,32,267.635,76.3,3.5,6,4.7,90.5
2010-02-25,32,267.643,96.3,10.4,22.1,14.5,143.3
2010-02-25,32,276.652,92.4,22.7,6.9,3.4,125.4
2010-02-25,32,282.644,46.6,2.7,1.8,1.1,52.2
2010-02-25,32,291.63,34.5,8.1,2.4,2.1,47.1
2010-02-25,33,451.637,23.5,5.6,2.8,2.5,34.4
2010-02-25,33,452.632,22.3,5.3,10.5,27.4,65.5
2010-02-25,33,469.637,12.8,3.9,5.7,5.3,27.7
2010-02-25,33,472.633,83.3,12.3,44.2,29.1,168.9
2010-02-25,33,474.652,37.7,3.3,13.9,7.4,62.3
2010-02-25,34,350.649,28.5,0,3.2,2,33.7
2010-02-25,34,352.658,39,5,4.7,2.2,50.9
2010-02-25,34,353.672,24.5,6.3,0.9,5,36.7
2010-02-25,34,366.657,50.4,1.8,25.3,4.3,81.8
2010-02-25,34,368.667,71.8,0.4,18.5,4.1,94.8
2010-02-25,35,435.724,48,0.4,6.6,2.9,57.9
2010-02-25,35,438.718,20.7,0.9,0.8,1,23.4
2010-02-25,35,448.738,23.5,3.6,51.4,4.7,83.2
2010-02-25,35,453.739,39.4,6.2,16.2,5.8,67.6
2010-02-25,35,460.718,77.8,0.2,41.2,8.3,127.5
2010-02-25,36,325.751,20.5,3.7,0.9,1.9,27
2010-02-25,36,328.744,17.2,3.6,0,2,22.8
2010-02-25,36,341.742,70,3.8,22.3,12.7,108.8
2010-02-25,36,344.735,67,3,15.5,6.7,92.2
2010-02-25,36,350.729,70.6,0.8,1,4.8,77.2
2010-03-25,1,185.017,27.1,0.3,0.8,1.6,29.8
2010-03-25,1,186.023,23.2,0.6,1,0.8,25.6
2010-03-25,1,194.01,26.5,27.5,19.8,6.1,79.9
2010-03-25,1,203.015,60.5,18.5,17.7,9.9,106.6
2010-03-25,1,205.022,78.2,0.7,3.5,2,84.4
2010-03-25,2,265.014,48.1,20.7,17.4,1.6,87.8
2010-03-25,2,266.007,23.9,0.5,3.8,3.3,31.5
2010-03-25,2,274.03,52.8,5.3,11.7,5.8,75.6
2010-03-25,2,279.02,114.1,2.2,6.6,3.7,126.6
2010-03-25,2,290.012,53.9,30.2,12,0,96.1
2010-03-25,3,109.075,90.8,2.1,32.7,18.6,144.2
2010-03-25,3,117.085,64.6,14.8,6.5,6.8,92.7
2010-03-25,3,118.079,45.9,7.6,1.1,1.9,56.5
2010-03-25,3,125.071,53.2,24.3,27.7,12.6,117.8
2010-03-25,3,128.076,28.3,8.9,7.4,12.8,57.4
2010-03-25,4,187.107,61.7,9.2,20.9,7.1,98.9
2010-03-25,4,196.094,40.4,1.6,7.3,4.4,53.7
2010-03-25,4,210.091,49.3,7.9,8.3,2.7,68.2
2010-03-25,4,213.1,136.3,0,19.9,4.4,160.6
2010-03-25,4,213.109,41.9,6.9,17.3,2.8,68.9
2010-03-25,5,265.111,44.5,9.6,9.7,7,70.8
2010-03-25,5,268.094,30,0.9,3.7,1,35.6
2010-03-25,5,278.092,52.2,1.7,22.5,2.5,78.9
2010-03-25,5,291.103,118.9,1.2,8,3.9,132
2010-03-25,5,292.092,34.9,7.8,1.6,3.3,47.6
2010-03-25,6,36.145,11.6,15.4,1.2,2.9,31.1
2010-03-25,6,43.145,13.5,2.5,11.3,9.1,36.4
2010-03-25,6,45.15,62.8,3.9,2.1,3.5,72.3
2010-03-25,6,49.139,19.2,0,0,1.2,20.4
2010-03-25,6,61.154,35.5,7.1,0.7,2,45.3
2010-03-25,7,112.17,55,5.7,10.4,5.2,76.3
2010-03-25,7,116.16,71.4,21.5,16.4,7.1,116.4
2010-03-25,7,121.145,28.2,6.3,1.9,3.1,39.5
2010-03-25,7,127.158,6.1,2.6,0.9,1.4,11
2010-03-25,7,131.146,88.1,13.3,52.6,10.7,164.7
2010-03-25,8,190.189,16.6,7.3,0,1.7,25.6
2010-03-25,8,201.166,29.9,2.2,0,1.3,33.4
2010-03-25,8,207.165,27.4,0.3,10.2,4.3,42.2
2010-03-25,8,207.185,87.5,3.5,3,3.5,97.5
2010-03-25,8,212.192,90.6,7.8,44.7,11.7,154.8
2010-03-25,9,269.173,36.3,0,18.1,1.6,56
2010-03-25,9,277.181,54.6,6.7,25,4.3,90.6
2010-03-25,9,282.176,64.7,16.2,12,3.8,96.7
2010-03-25,9,284.166,37.8,0.7,3.6,1.5,43.6
2010-03-25,9,284.186,103.1,1,12.6,9,125.7
2010-03-25,10,36.201,55.1,4.8,46,11.5,117.4
2010-03-25,10,50.214,15.7,3.9,6,2.2,27.8
2010-03-25,10,60.22,36.3,4.9,4.5,1.8,47.5
2010-03-25,10,61.224,23.9,0,0.6,1.1,25.6
2010-03-25,10,63.202,49.4,5,12.5,6,72.9
2010-03-25,11,108.225,30.6,1.3,1.6,3.9,37.4
2010-03-25,11,116.226,34,0.5,2.6,2.6,39.7
2010-03-25,11,123.251,26,0.3,1.4,3.1,30.8
2010-03-25,11,126.226,18.7,9.7,5.4,3.3,37.1
2010-03-25,11,133.236,27.6,1.3,2,2.1,33
2010-03-25,12,286.247,28.6,0.8,17.4,5,51.8
2010-03-25,12,287.26,63.2,0.2,1.8,1.8,67
2010-03-25,12,291.248,25,0.8,23,3.7,52.5
2010-03-25,12,303.263,43.1,0.9,9,5.6,58.6
2010-03-25,12,313.27,21.9,1.4,1.7,2.9,27.9
2010-03-25,13,180.284,26.9,29.1,9.7,1.4,67.1
2010-03-25,13,189.297,36.5,0,0.8,2.2,39.5
2010-03-25,13,195.286,26,2.7,2.5,2.4,33.6
2010-03-25,13,201.284,17.1,0.7,3.9,1.2,22.9
2010-03-25,13,204.3,32,0,2.6,4.9,39.5
2010-03-25,14,55.287,25.1,5.9,2.5,1.8,35.3
2010-03-25,14,59.295,24.8,3.8,9.2,4,41.8
2010-03-25,14,59.307,29.6,0.4,4.1,3.7,37.8
2010-03-25,14,66.292,56.4,0.8,27.2,17.3,101.7
2010-03-25,14,80.289,30.3,2.9,11.5,2.9,47.6
2010-03-25,15,246.331,31.2,3,8.7,4.3,47.2
2010-03-25,15,251.33,21.8,2.7,7.6,3.1,35.2
2010-03-25,15,256.344,30.8,10.6,8.3,1.4,51.1
2010-03-25,15,260.325,37.7,4,8,2.8,52.5
2010-03-25,15,273.352,18.3,8.6,3,4.7,34.6
2010-03-25,16,329.352,114,0.3,40.3,12.4,167
2010-03-25,16,333.326,13.7,10.3,1.5,0,25.5
2010-03-25,16,350.326,55.3,8.8,9.1,1,74.2
2010-03-25,16,350.336,17.4,3.4,7.8,3.2,31.8
2010-03-25,16,354.351,50.6,1.2,6.1,5.2,63.1
2010-03-25,17,155.35,33.9,2,1.3,2.4,39.6
2010-03-25,17,155.364,71.1,0.4,16.5,7.5,95.5
2010-03-25,17,164.372,75.2,4.8,32,4.9,116.9
2010-03-25,17,169.371,68.4,0.6,17.7,3.5,90.2
2010-03-25,17,174.359,50.7,3.1,4.7,3.7,62.2
2010-03-25,18,75.375,40.2,0.4,1.2,2.3,44.1
2010-03-25,18,78.394,43.9,1,1.4,9.7,56
2010-03-25,18,96.379,36.1,3.6,5.3,4.9,49.9
2010-03-25,18,100.383,57,9.8,2.4,12.8,82
2010-03-25,18,101.39,38.3,0,3,5.3,46.6
2010-03-25,19,246.433,51.3,22,20.3,4.7,98.3
2010-03-25,19,258.429,30.8,20.9,1.1,2,54.8
2010-03-25,19,267.405,17.6,1,0.6,1.4,20.6
2010-03-25,19,269.434,50.3,15.1,10.5,2.3,78.2
2010-03-25,19,274.434,52.3,6.2,21.8,5.6,85.9
2010-03-25,20,326.433,50.1,6.5,36.2,9.9,102.7
2010-03-25,20,336.411,51.5,2.7,7.1,3.5,64.8
2010-03-25,20,336.43,40.9,13.1,6.4,7.1,67.5
2010-03-25,20,351.422,61.4,2.4,43.3,16,123.1
2010-03-25,20,351.428,32.9,0,6.5,1.9,41.3
2010-03-25,21,167.438,15.9,0.6,12,4.3,32.8
2010-03-25,21,176.426,52.4,11.8,11.5,5.1,80.8
2010-03-25,21,176.451,29.2,0,11.3,3.9,44.4
2010-03-25,21,178.445,26.4,1.9,12.4,3.1,43.8
2010-03-25,21,185.435,50,1,7.7,5,63.7
2010-03-25,22,90.496,38.1,28.3,29.7,4.9,101
2010-03-25,22,94.481,89.2,5.8,7,4.6,106.6
2010-03-25,22,96.478,54.1,5.1,4.4,5.4,69
2010-03-25,22,102.49,50.6,16.8,21.4,7,95.8
2010-03-25,22,102.498,24.2,15.2,11.6,4.8,55.8
2010-03-25,23,249.503,78.6,0.5,65.6,24,168.7
2010-03-25,23,254.493,63.3,12.3,20.5,3.3,99.4
2010-03-25,23,260.485,27.4,7.6,12.2,2.6,49.8
2010-03-25,23,266.506,26.9,11.6,8.9,3.2,50.6
2010-03-25,23,273.491,51.8,8.5,4.8,5.7,70.8
2010-03-25,24,329.501,33.7,9.4,11.8,2.8,57.7
2010-03-25,24,336.491,46.9,27,25.3,7.3,106.5
2010-03-25,24,343.486,56.7,13.3,8.6,7.7,86.3
2010-03-25,24,351.514,38,13.6,6.2,6.1,63.9
2010-03-25,24,352.502,46.4,8.4,60.9,18.7,134.4
2010-03-25,25,445.516,61.7,0.8,7.6,4.4,74.5
2010-03-25,25,448.331,20.7,8,6.2,0,34.9
2010-03-25,25,452.517,14.9,2.2,4.7,3.7,25.5
2010-03-25,25,459.533,14.9,0.8,16.1,3.6,35.4
2010-03-25,25,472.532,44,0.7,9.9,4,58.6
2010-03-25,26,155.543,43.8,0,8.1,4.2,56.1
2010-03-25,26,158.527,39.8,1.4,5,3.3,49.5
2010-03-25,26,168.527,84.2,2.5,44.4,11.8,142.9
2010-03-25,26,172.553,47,0,3.9,7.3,58.2
2010-03-25,26,174.541,84.2,0.5,12.2,4.7,101.6
2010-03-25,27,49.548,25.2,4.9,10.6,5.3,46
2010-03-25,27,53.56,37.9,2.6,27.8,3.5,71.8
2010-03-25,27,59.567,26.3,4,6.4,1.7,38.4
2010-03-25,27,68.549,76.4,2.3,31.5,9.2,119.4
2010-03-25,27,73.561,68.9,2.4,15.5,6.3,93.1
2010-03-25,28,306.571,137.4,0,86.8,9.6,233.8
2010-03-25,28,313.568,74.2,11.8,41.7,5.1,132.8
2010-03-25,28,314.561,147.1,4.7,69.1,7.7,228.6
2010-03-25,28,314.577,36.7,3.5,18.6,3.2,62
2010-03-25,28,319.58,35.3,48.3,12.5,6.5,102.6
2010-03-25,29,386.578,69,1.7,19.4,7.6,97.7
2010-03-25,29,387.564,70.5,2.7,24.1,9,106.3
2010-03-25,29,390.583,50.8,1.9,53.7,7.5,113.9
2010-03-25,29,396.574,23,1.6,9,5.8,39.4
2010-03-25,29,399.559,36,0,0,3.1,39.1
2010-03-25,30,187.633,98.2,8.1,80,9.4,195.7
2010-03-25,30,192.623,88.5,10.8,15.1,4.8,119.2
2010-03-25,30,200.613,62.3,36.4,23.4,5.9,128
2010-03-25,30,202.606,85.4,4.2,6.3,14.3,110.2
2010-03-25,30,210.623,98.3,3.6,5.2,3.6,110.7
2010-03-25,31,116.626,92.1,3.3,13.9,5.9,115.2
2010-03-25,31,122.64,43.2,2.3,72.8,4.5,122.8
2010-03-25,31,129.629,87.5,6,45.3,10.5,149.3
2010-03-25,31,135.632,96.2,11.4,48.7,12.1,168.4
2010-03-25,31,116.633,35.4,1.4,24.3,4.6,65.7
2010-03-25,32,267.635,81.6,2.7,9,8.8,102.1
2010-03-25,32,267.643,107.1,12.8,30.6,27.1,177.6
2010-03-25,32,276.652,126.4,14,28.9,11.9,181.2
2010-03-25,32,282.644,26.7,1.2,1.1,2.2,31.2
2010-03-25,32,291.63,59.3,2.2,9.3,5.1,75.9
2010-03-25,33,451.637,11.6,2.9,0.8,2.4,17.7
2010-03-25,33,452.632,25.9,13.1,4.8,2.3,46.1
2010-03-25,33,469.637,59.4,29.4,55.3,18.8,162.9
2010-03-25,33,472.633,35.9,35.2,58.1,16.7,145.9
2010-03-25,33,474.652,30.1,3.2,10.8,4.4,48.5
2010-03-25,34,350.649,27.5,0,4.3,1.8,33.6
2010-03-25,34,352.658,57.8,14.4,24.3,3.8,100.3
2010-03-25,34,353.672,20.9,10.3,1.1,4,36.3
2010-03-25,34,366.657,49.1,0,27.4,6.4,82.9
2010-03-25,34,368.667,37.2,1.3,8.1,7,53.6
2010-03-25,35,435.724,51,0.5,3.7,4,59.2
2010-03-25,35,438.718,19.9,0,0,3.1,23
2010-03-25,35,448.738,26.3,23.7,14.5,5.4,69.9
2010-03-25,35,453.739,54.5,42.8,4.4,7.4,109.1
2010-03-25,35,460.718,70.6,0,15.3,10,95.9
2010-03-25,36,325.751,18.9,2.2,2,2.9,26
2010-03-25,36,328.744,9.4,13.5,0,1.9,24.8
2010-03-25,36,341.742,64.1,0.9,53,20.5,138.5
2010-03-25,36,344.735,63.4,0.8,14.2,9,87.4
2010-03-25,36,350.729,40.3,1.5,0.9,4.4,47.1
2010-04-29,1,185.017,36.9,0,0.7,1.8,39.4
2010-04-29,1,186.023,22.5,0.5,2.8,0.8,26.6
2010-04-29,1,194.01,24.6,1,4.1,2.2,31.9
2010-04-29,1,203.015,67.8,22.2,6.9,11.8,108.7
2010-04-29,1,205.022,32.7,3.6,5.8,3.3,45.4
2010-04-29,2,265.014,46.9,1,0.6,1.9,50.4
2010-04-29,2,266.007,30,0.3,4.1,1.2,35.6
2010-04-29,2,274.03,27.7,0.7,2.5,3.4,34.3
2010-04-29,2,279.02,43.2,0,1,2.5,46.7
2010-04-29,2,290.012,30.8,57.8,2.3,3,93.9
2010-04-29,3,109.075,83.2,0.2,52.6,12,148
2010-04-29,3,117.085,58.3,2.9,19.1,4.6,84.9
2010-04-29,3,118.079,58.9,0.5,29.6,4.5,93.5
2010-04-29,3,125.071,81.5,6.2,44.5,17.3,149.5
2010-04-29,3,128.076,48.2,0,46.6,10.6,105.4
2010-04-29,4,187.107,32.9,1.6,3.5,3.1,41.1
2010-04-29,4,196.094,45.6,0.5,2.7,2.6,51.4
2010-04-29,4,210.091,35.7,0.5,10.6,1.4,48.2
2010-04-29,4,213.1,58.5,0,33.3,4.6,96.4
2010-04-29,4,213.109,32.6,0,36.6,2.3,71.5
2010-04-29,5,265.111,29.1,2.2,4,3.3,38.6
2010-04-29,5,268.094,22,0,16.1,1.3,39.4
2010-04-29,5,278.092,58.7,2.7,20.9,2.1,84.4
2010-04-29,5,291.103,65,0.3,14.2,3.8,83.3
2010-04-29,5,292.092,45,0,5,4.8,54.8
2010-04-29,6,36.145,13.2,39.1,0,1.1,53.4
2010-04-29,6,43.145,23.8,1.8,4,1.8,31.4
2010-04-29,6,45.15,56.7,13.7,1.7,4.3,76.4
2010-04-29,6,49.139,35.3,15,13.2,4,67.5
2010-04-29,6,61.154,29.4,5.8,0.7,1.8,37.7
2010-04-29,7,112.17,27,2.8,4.9,2.9,37.6
2010-04-29,7,116.16,40.3,2.4,1.6,2.8,47.1
2010-04-29,7,121.145,3.7,0.8,0.2,1.5,6.2
2010-04-29,7,127.158,46.1,4.9,5.1,3.1,59.2
2010-04-29,7,131.146,71.2,0.9,27.6,5,104.7
2010-04-29,8,190.189,14.9,0.2,0.4,1.1,16.6
2010-04-29,8,201.166,13.7,0,0,1.4,15.1
2010-04-29,8,207.165,31.6,0,5.5,5,42.1
2010-04-29,8,207.185,59.3,0,3.6,2.9,65.8
2010-04-29,8,212.192,91.1,1.8,61.3,7.5,161.7
2010-04-29,9,269.173,45.4,0.3,15.6,1.3,62.6
2010-04-29,9,277.181,52.7,0,26.6,1.8,81.1
2010-04-29,9,282.176,76.3,0.8,23.4,6.4,106.9
2010-04-29,9,284.166,41.9,0,1.1,0.8,43.8
2010-04-29,9,284.186,71.5,0.3,33.9,3.2,108.9
2010-04-29,10,36.201,67.4,6.4,4,8,85.8
2010-04-29,10,50.214,14.9,0.8,2.2,1.6,19.5
2010-04-29,10,60.22,41.2,3.5,2.1,2.3,49.1
2010-04-29,10,61.224,18.7,0,1,1.4,21.1
2010-04-29,10,63.202,45,12.1,49.1,6.6,112.8
2010-04-29,11,108.225,21.9,0.6,4.2,6.9,33.6
2010-04-29,11,116.226,26.1,0,0,1.4,27.5
2010-04-29,11,123.251,45,16.4,0,6.1,67.5
2010-04-29,11,126.226,19.7,3,2.7,1.5,26.9
2010-04-29,11,133.236,29.6,2.7,1.9,1.2,35.4
2010-04-29,12,286.247,58.5,5.2,76.8,5,145.5
2010-04-29,12,287.26,13.6,0,0.7,1,15.3
2010-04-29,12,291.248,38,2.5,4.2,2.4,47.1
2010-04-29,12,303.263,40.5,1,5.2,2.6,49.3
2010-04-29,12,313.27,70.5,1.9,7,4.9,84.3
2010-04-29,13,180.284,22.8,9.8,4.8,1.9,39.3
2010-04-29,13,189.297,28.8,0,1.6,1.8,32.2
2010-04-29,13,195.286,24.1,0.9,0,1.5,26.5
2010-04-29,13,201.284,15.1,0,3.9,0.8,19.8
2010-04-29,13,204.3,32.4,1,4.9,3.4,41.7
2010-04-29,14,55.287,13.6,9.2,3.2,1.9,27.9
2010-04-29,14,59.295,30.4,0,5.4,3.2,39
2010-04-29,14,59.307,44.2,0.4,27.3,4,75.9
2010-04-29,14,66.292,53.5,0,21.2,10.6,85.3
2010-04-29,14,80.289,22.6,1.3,0.8,1.4,26.1
2010-04-29,15,246.331,82.7,1.5,3.9,2.3,90.4
2010-04-29,15,251.33,41.5,3.7,7,1.8,54
2010-04-29,15,256.344,13.1,1.6,1.5,2,18.2
2010-04-29,15,260.325,23.7,0.2,17.4,2.4,43.7
2010-04-29,15,273.352,9.4,0.5,1.7,2.3,13.9
2010-04-29,16,329.352,132.5,2.2,42.2,9.3,186.2
2010-04-29,16,333.326,10.5,0.4,0,1.3,12.2
2010-04-29,16,350.326,55.5,2.3,3.9,5,66.7
2010-04-29,16,350.336,21.1,2.2,4.3,2.3,29.9
2010-04-29,16,354.351,81.6,0.8,14.9,8.3,105.6
2010-04-29,17,155.35,21.1,0.6,0,1.9,23.6
2010-04-29,17,155.364,79.2,0.5,10.1,3.5,93.3
2010-04-29,17,164.372,123.8,19.5,50.7,2.4,196.4
2010-04-29,17,169.371,94.7,0,21.7,6,122.4
2010-04-29,17,174.359,60.1,5.7,6.8,4.7,77.3
2010-04-29,18,75.375,38.1,1.5,4.1,2.7,46.4
2010-04-29,18,78.394,40.5,0.6,22.6,4.8,68.5
2010-04-29,18,96.379,35.9,1,9.3,3,49.2
2010-04-29,18,100.383,50.4,0,12.9,6.9,70.2
2010-04-29,18,101.39,32.6,0,0,1.7,34.3
2010-04-29,19,246.433,49,5.3,3.4,6.8,64.5
2010-04-29,19,258.429,21.5,0,0.7,1.9,24.1
2010-04-29,19,267.405,29.1,0,1.1,0.9,31.1
2010-04-29,19,269.434,29.4,1.2,12,6.8,49.4
2010-04-29,19,274.434,17.7,0.4,12.1,5.4,35.6
2010-04-29,20,326.433,76.7,0,12.9,5.1,94.7
2010-04-29,20,336.411,101.4,2,11.7,3.7,118.8
2010-04-29,20,336.43,34.2,10.7,8.2,11.1,64.2
2010-04-29,20,351.422,102.7,0.3,13.5,18.8,135.3
2010-04-29,20,351.428,29.4,0,1.5,1.9,32.8
2010-04-29,21,167.438,11.5,0.2,8.6,2,22.3
2010-04-29,21,176.426,40.3,4.9,6.5,2.5,54.2
2010-04-29,21,176.451,20.6,0,14,1.8,36.4
2010-04-29,21,178.445,30.8,4.1,19.2,1.8,55.9
2010-04-29,21,185.435,62.2,2.3,13.6,7.8,85.9
2010-04-29,22,90.496,69.4,3.9,27.4,4,104.7
2010-04-29,22,94.481,78.3,4,3,6.8,92.1
2010-04-29,22,96.478,49.5,13.6,7.3,5.8,76.2
2010-04-29,22,102.49,106,6.2,21.5,3.3,137
2010-04-29,22,102.498,52.4,16.7,23.1,5,97.2
2010-04-29,23,249.503,97.4,3.7,81.3,13.9,196.3
